day,topic_principal,sub_topic0,sub_topic1,sub_topic2,sub_topic3,sub_topic4,sub_topic5,sub_topic6
2,8,0.01510427509383109,0.01418978542324053,0.0029597403365508746,0.002618318902763978,0.018489798257981763,0.005333156312617198,0.012050009528619926
2,9,0.014120727556137701,0.012297236361723477,0.01756890541067598,0.007827713721816346,0.012396613113139662,0.004465532428728508,0.01113357970900013
3,0,0.017456192057010007,0.0018472931758483906,0.001958989091371937,0.007682142749490433,0.006132441964342856,0.007138666819219919,0.007725001733172861
3,1,0.01721353990620534,0.005053083721537806,0.006412876195869762,0.008059028864971444,0.009108893145771872,0.013196894549025832,0.007793691679500837
3,2,0.047733437815843494,0.010192928584033376,0.007935581789757817,0.008406989321402124,0.023556055793629918,0.01976765324521771,0.001986349695726447
3,3,0.013565067897928341,0.0021262657847858305,0.006446330035843567,0.01301684155184608,0.011315132670851769,0.004544657762939351,0.015521506311935232
3,4,0.011229139323124691,0.012487409831670099,0.008971931901894587,0.006312087897268193,0.014126446060517208,0.00462865751361259,0.010579061752128282
3,5,0.010370245544779519,0.007306414390553153,0.0027248355177590454,0.006255129362932205,0.008750952070541015,0.015062787760841424,0.008524031001355304
3,6,0.020008099177443308,0.01435024076993449,0.03144338888755338,0.010584271805143824,0.013129845475041558,0.0028605630422023167,0.005023553758213599
3,7,0.012078024908691806,0.005845166929431268,0.010212832509355046,0.0021748561956165375,0.005722583606113987,0.01582146255290385,0.01744377463610127
3,8,0.01436318538967203,0.018333074592333406,0.002817314773180562,0.0027282317536904835,0.017615811988611535,0.0049917994532745,0.011086088617479277
3,9,0.01460214990251734,0.011800385562796679,0.01446465811648079,0.008609669703117079,0.010683056041745959,0.010549308338212516,0.008565386672487737
4,0,0.01615635232802479,0.0036132978708519415,0.0022270877144276962,0.0066271762004239745,0.009196264473606821,0.007473292782784278,0.006538389889873373
4,1,0.018636892536241068,0.004106564356998969,0.004197909401766713,0.006031782231818404,0.01027049119777394,0.013920531111268954,0.006390845371287637
4,2,0.03598343375295104,0.02166815474448003,0.012579824245734018,0.007775930886757185,0.011436930468990372,0.013962713006044201,0.0032498912118815687
4,3,0.015517184788075407,0.0017464609894284019,0.011134063701927039,0.013461250192279596,0.00963668594113027,0.011173850085429388,0.008426033633665777
4,4,0.007803751744518844,0.009110780665581757,0.009994198270293202,0.004460038207156021,0.01737237787150562,0.006619466740674619,0.00931280842161186
4,5,0.012377860838292037,0.00537028846602582,0.003416208070457969,0.004801003063014928,0.009810211824451279,0.013059447244759177,0.008921748481848651
4,6,0.015517660626548649,0.013848024025108058,0.002681340560207589,0.007256023675477277,0.020384192683595887,0.0052429937387019525,0.006712373059493985
4,7,0.008701354393318431,0.007186571143455567,0.008267554177481462,0.002423538019090977,0.011659637880236726,0.016238010909447816,0.010267557369006638
4,8,0.018151595774590648,0.010811166447394879,0.00550873713228774,0.003636805409293605,0.008941591837690862,0.0046217788184979396,0.012060832191793292
4,9,0.015795662100781063,0.00834638866710132,0.014273660853729851,0.008098110909510582,0.007765579806639737,0.00999674308308974,0.011027508284669996
5,0,0.015858481835888505,0.0018010602693260562,0.0022505693944904737,0.007810187162830159,0.009456069596131487,0.007663632074877797,0.0065553623673817625
5,1,0.017063182295398847,0.0044372532229256375,0.0034342119424394853,0.006165196191965556,0.008583253906444523,0.020114191951426445,0.00823506757241073
5,2,0.037972562040408685,0.021528546159328796,0.01390113254728843,0.007995638636073953,0.01090976212381165,0.01292406760070384,0.002995345475839692
5,3,0.014887553373719385,0.00215617749023698,0.011834047602688056,0.012510239975976637,0.007956890562706964,0.014147063092138975,0.008386310872724135
5,4,0.008378084638124563,0.009447082038653925,0.006901281274799841,0.004079393780539895,0.019241937015712085,0.005795651373451317,0.009212578703783525
5,5,0.012107134733927037,0.004838365645703584,0.004061148412107031,0.005482807640027383,0.009620614100218427,0.013746589138539917,0.006989566329546395
5,6,0.016298807744413484,0.013963964026764218,0.0034115724688375437,0.007404565902583348,0.02092850921436399,0.005019415884882842,0.0073059587465177335
5,7,0.008423523958554438,0.008955057563065904,0.005869472214345994,0.002722711335114278,0.013283538437915335,0.01763499576933687,0.008564119342699156
5,8,0.021493553175960536,0.007656203928809692,0.0039963268827834545,0.003040159015088506,0.005949165174207306,0.0047743310093956715,0.009819822986585902
5,9,0.015599963820797052,0.010423061316138764,0.013135800678496904,0.014623561394931853,0.008556869117796533,0.009193562334870129,0.008761622056313643
6,0,0.013758175729999772,0.02072659447660601,0.0018906817424805362,0.008445672063861442,0.008219328436242528,0.0068194911428772174,0.005481173290171697
6,1,0.01634331145314076,0.005842616291317755,0.0022620133190789575,0.004665805054271621,0.008872278387528706,0.01994404524525107,0.008554535592368902
6,2,0.04044831894882488,0.021179000227602357,0.011633707922131444,0.010236334402287106,0.01098134536255536,0.012694401486120475,0.002656058068916584
6,3,0.01472677048610093,0.0021413578543689107,0.010272705885953436,0.01598891248233743,0.0067254651831861285,0.014855856932854796,0.007780919223476793
6,4,0.010142801037780999,0.00910851482711655,0.006027603593398887,0.004532447878521446,0.018903381084357622,0.0044874160766650165,0.010313718933911286
6,5,0.01189876128761355,0.0047763915737288375,0.004444981330730192,0.005150405423245077,0.010444095159167447,0.013368131567597327,0.007371307740327252
6,6,0.01660315639783625,0.014347956393594576,0.002282813382597193,0.005598203746971136,0.021894219493108838,0.005277890316180907,0.0073576985882978785
6,7,0.007764345442378685,0.0099797656130609,0.006662557787682863,0.0024323377542242114,0.014179536885677035,0.01632486189694759,0.0058443126844926864
6,8,0.02032318850483667,0.008243022999706777,0.004258707701427924,0.003201098796840256,0.006655286682200019,0.0045771112099334136,0.009789210336464974
6,9,0.015786905956564543,0.01324477246487484,0.010629129137320188,0.014874829197714486,0.012844079336747792,0.009929434457624916,0.0078665192108276
7,0,0.0162404428621261,0.0021712792752057422,0.002197015791226821,0.006373247759457944,0.00912286060244929,0.0076027645503351695,0.007157084974563839
7,1,0.017155657979212237,0.006184585174603764,0.0027660993777795582,0.0049718840581075355,0.009142851904242568,0.016565788449423562,0.00910272268555016
7,2,0.04212723630538195,0.020588400276085272,0.011641287586377357,0.006724915385733446,0.011175474154387436,0.01096022795363759,0.003158882216034146
7,3,0.014260052331183645,0.0022329593743376556,0.009539802661401114,0.017157042013838997,0.007263326862314765,0.015624021581219564,0.008265182550123614
7,4,0.008097830338972099,0.006429453677769772,0.006267811226861421,0.005535038762692214,0.01952833018371302,0.0032091757516547648,0.0122492176837718
7,5,0.01164782703045325,0.004512189324570675,0.0037724354412933866,0.005308591199318944,0.00977759574869624,0.014785601106624338,0.0074479035119417135
7,6,0.01625330968910562,0.013054893587509357,0.001659543691338796,0.008103699832240796,0.02280751857803412,0.004892852410703455,0.006807455694945606
7,7,0.00910368281882447,0.008474219825581357,0.005558260761444195,0.005170796335581856,0.014950825837002127,0.015808327295841258,0.0067572050158268724
7,8,0.018293061659377673,0.00832259435286395,0.012626491644669374,0.003045271365957766,0.005425932792359413,0.004471386796320077,0.01202376050048078
7,9,0.015637468739935486,0.011299712500870215,0.0127452904244463,0.013927559135802098,0.011422807391265803,0.008640855697123813,0.006725991719403505
8,0,0.016086615983777516,0.0020674727769722976,0.0023537657148712237,0.007006359354917589,0.008982733594743629,0.008171927811902714,0.008641651703098621
8,1,0.01753093344246734,0.008698120848465163,0.0031999857186916446,0.004906069066594303,0.007876303894650646,0.014694199570606628,0.009887682059951948
8,2,0.04205079673418012,0.022456390368748642,0.00886832299893357,0.005096635398870115,0.011530118297062204,0.014338911946726316,0.0072979381658097
8,3,0.013796787685248883,0.002237993826779528,0.011439207854790268,0.015794258310391763,0.006730413744495561,0.012575447943770671,0.00785204124879216
8,4,0.009860866037253885,0.010173965823102028,0.006381269438728922,0.008658562385881136,0.01695464211661063,0.0022767804309148003,0.007965740895561575
8,5,0.012261685910981887,0.004458263928998587,0.003668187944519597,0.004993807878769319,0.009074491751118106,0.01472292160916978,0.007360208876573747
8,6,0.015935294724322868,0.015945512300476077,0.0029907493845449397,0.00706834852914887,0.018916297648122415,0.006807707279995797,0.00783266284852716
8,7,0.010055080500785008,0.008237499605964173,0.006072629929704941,0.002378212010805696,0.01446418950563413,0.015146578459094586,0.007104364157019006
8,8,0.019550112153806587,0.008267676378679771,0.005583869407290819,0.003431165360168659,0.0058585928047880835,0.0056491623600266345,0.011433811660561642
8,9,0.01534242549974932,0.010791254540680677,0.014015010881506038,0.012199388077843532,0.010115250387099142,0.005972686008857016,0.013788825701650057
9,0,0.01750278858669145,0.001486015526736908,0.0023417908383395894,0.006394293958355773,0.006082026068966242,0.007549865452744381,0.008588704277267751
9,1,0.01873813199191099,0.010023610867070008,0.003247658940887771,0.004053516526489083,0.008803217655802704,0.01446388524307653,0.00620950777472234
9,2,0.038439891980246145,0.011141347646222014,0.00837387974165129,0.01912843923488969,0.02027788135167856,0.01794134480502245,0.0033694005384080944
9,3,0.014799158753040165,0.002585016858049634,0.004842440494413041,0.020009185718285704,0.010721284867413167,0.00494399809720561,0.006791652465957898
9,4,0.008966179315968369,0.007521246995018996,0.012206797464308417,0.004309791951834057,0.015783182166034478,0.0028615127992636102,0.008590905733927179
9,5,0.011545116540039993,0.005712528549517727,0.0030820130268171013,0.006374486639433738,0.009373300932147654,0.015072987708800495,0.007726564025406722
9,6,0.02471709420048599,0.017014776351194714,0.002035354108167048,0.010765212406902277,0.018586253960616327,0.002582250404572267,0.005913330204166664
9,7,0.010107211496208891,0.006306524064014292,0.0056456366843541505,0.006254349265393322,0.0111825594445234,0.015908735057447772,0.012650844888072908
9,8,0.01986729959848685,0.008310316070079968,0.005759798710095381,0.004494358842578804,0.0059177697093426174,0.0044118760049564314,0.011250366721554377
9,9,0.013519024076178008,0.01346566626589489,0.013749957004885158,0.010886874799842657,0.009866993743013294,0.006833019469864649,0.018405913292384002
10,0,0.016927823513001247,0.0014803977032850299,0.0022276955840533266,0.00680161026560442,0.00677356238987087,0.006837922918116919,0.008552263489147097
10,1,0.01716747360286624,0.0055234892239670735,0.0057427343716809544,0.00515681252513681,0.008451298391482384,0.016254420334718574,0.006949787920167565
10,2,0.04095974477525381,0.009545580330660611,0.009430229772763992,0.018371679353673703,0.02223084361986586,0.02020846950825752,0.011284090100629267
10,3,0.01433619666904143,0.0033174187524209,0.005154649708611157,0.017715127731622447,0.010736976881701596,0.005750480984772775,0.010164772443233563
10,4,0.017416507213867116,0.0051448446376281725,0.017385302401172916,0.002876158959328463,0.012846234928229746,0.001439764802776911,0.00504207429120165
10,5,0.00986496593320115,0.006188211459335047,0.00373897605225048,0.006301677116797073,0.009054604027791633,0.015095156229791034,0.009051107129626368
10,6,0.02780813185999762,0.017826846874307467,0.0021939242737918463,0.011291934326939505,0.01461761032150601,0.0026157235858552323,0.004202929432487952
10,7,0.009269993220847568,0.005653943115115898,0.0073478865287319155,0.002459508761846613,0.008045384415286197,0.021447360259792204,0.010948950525465078
10,8,0.019566307120215495,0.01133893776188178,0.0051350724956515,0.002242507443271362,0.006540312872307407,0.004637933684867895,0.010082420935728465
10,9,0.013411873545833761,0.007024176774472149,0.014821059190477394,0.007486176669649618,0.012011532473108474,0.0054107816105523655,0.021597627563482696
11,0,0.016247379882409544,0.005302298706816779,0.0021142231189203533,0.006160836668901913,0.008524629595136857,0.00747379103663377,0.006402124444005222
11,1,0.018903741149739046,0.003354848991252557,0.008346851753476504,0.005329001832964279,0.008357268798489303,0.012698752874988088,0.006912313849918689
11,2,0.026013578153513198,0.031652112164364095,0.016835802394345525,0.01231641552114067,0.017573468897248642,0.015751023014246593,0.001937073448723024
11,3,0.012837296557260321,0.005220619626044195,0.01576789052694081,0.011798472064059618,0.0066313163747376514,0.009751216614875602,0.012695355229462862
11,4,0.013391343682424141,0.006206341552659708,0.01534762058808344,0.003209502985971467,0.014512725422917054,0.0024495450861308824,0.007168184001518058
11,5,0.011863379549745628,0.005735566403359628,0.0031633576967294197,0.004416029404142167,0.009106424012196109,0.013855327808451034,0.007995087122489556
11,6,0.019572406325279183,0.016328386718983155,0.00269604942286018,0.009245403493993208,0.018169874806144928,0.002635517595010437,0.004760473804826138
11,7,0.012131358859302293,0.0069122261191743245,0.0063859001371718346,0.002481770883453079,0.008410574920550012,0.018949761085641333,0.009631688144784545
11,8,0.020009904247105168,0.007406246903451622,0.012577725228184674,0.0020591777836067664,0.006712596783150957,0.004075993172452412,0.008866519493869263
11,9,0.01663214063366567,0.007879691435460589,0.01610078766673783,0.007686493592501161,0.00673470191032955,0.006199192433763084,0.011223776282194542
12,0,0.015325309841052731,0.0015371335401251883,0.002229588740341938,0.00826044462792587,0.010044637730824448,0.008823653000860795,0.006150881502000136
12,1,0.01915910087680813,0.00442131073812348,0.007263355821673701,0.004374107645679126,0.008914227968567999,0.007886568422375987,0.009526396668968649
12,2,0.032273154840268686,0.021531850471189717,0.013146586411691008,0.007196010197423105,0.011541768282216529,0.012905810235797933,0.007788011450275157
12,3,0.015434807287186743,0.0029076774454899865,0.010421929217346084,0.013258071865764205,0.0076840644882514,0.013191949910776624,0.007815274644248577
12,4,0.010430858427532502,0.007130830518571307,0.010348428087078532,0.004708368530154253,0.017001411264661547,0.0026599590122832273,0.007862922148821342
12,5,0.012477965446506015,0.0044562312845277206,0.0044724569458392625,0.004924135357187959,0.010688904852760812,0.012503944125488812,0.007675756218887732
12,6,0.016084527337347124,0.012811372013542797,0.0022431436805590717,0.007116436128706768,0.021518622215546693,0.0042527566517499005,0.006691949604927771
12,7,0.009572972922226544,0.007445994642941504,0.005547134530638746,0.003521226622993442,0.011609193762981383,0.019666952612290897,0.008669407531623614
12,8,0.02016812531706644,0.007956327455097136,0.009581284243062559,0.002065701816522795,0.005728726897863493,0.004068501882871003,0.008949437484759681
12,9,0.01906898748876421,0.007981880244746232,0.01589387078856336,0.008696008593854429,0.005348447373640126,0.005218394912965715,0.009660428904894068
13,0,0.012789444580312623,0.02233632343223666,0.0019954529696114835,0.00812945764685921,0.007830161230555362,0.00740756625903114,0.006107605135746638
13,1,0.01750819302353233,0.004854976606468261,0.009735038245529187,0.005375126426269122,0.007414097130990118,0.007870617492956205,0.010864815711989485
13,2,0.04102204509465503,0.018521485164378414,0.012969423301699715,0.00930844293231505,0.01124040255206298,0.0133752193362011,0.00828530263855125
13,3,0.015470219687109424,0.0026775708952293184,0.009754798576951891,0.015528915838510468,0.006948827101337715,0.010884274181874654,0.007256181479246517
13,4,0.008129905895447657,0.011258907077524007,0.009321931919501257,0.0062319799255142585,0.017557881278761442,0.003303720834325068,0.006860030286286666
13,5,0.012330797411850144,0.004272399149340717,0.00433854401820105,0.00490868173629585,0.009363010947077468,0.012572541389114407,0.008506226062878925
13,6,0.015286703099602809,0.01235273803456741,0.00290234798656125,0.007278616819617112,0.0214575277659798,0.0053709069921344475,0.006975309761422267
13,7,0.008592396955012932,0.007905576096192109,0.0053158280303934125,0.0031011975364208934,0.014460593789006654,0.01689614965846989,0.007693749353570085
13,8,0.015182218837831253,0.006747490078044923,0.00971042566169135,0.00147494568406089,0.005502536727788498,0.035662416869160725,0.008582546920365324
13,9,0.017771094783937933,0.009381186621742517,0.01746206552915277,0.006344890207255123,0.005440458349145604,0.006134084196818944,0.010216505188576443
14,0,0.014652894555891374,0.00217617233224703,0.002526896433659707,0.007197161854463426,0.01081846804413097,0.008583247529712255,0.006686800944203451
14,1,0.016921273898736322,0.005917539720630997,0.010111728719352594,0.004647015850628247,0.008646487011051316,0.006036330787536819,0.016002171319787036
14,2,0.03687645799142136,0.021995667581156217,0.012305743289114015,0.008110002106648409,0.0105694003503907,0.010293695372755419,0.014083841870159059
14,3,0.014970575635493547,0.00225903037645268,0.009600799424162563,0.013683421551327372,0.008111234551319724,0.016417665359992836,0.006258825113660873
14,4,0.008286329670796096,0.007200259454542474,0.006743183947481243,0.008219664539878161,0.019150613712202714,0.002794858109127897,0.009940005859255339
14,5,0.01200668746228774,0.00424231919953341,0.0045496545235911845,0.0049042292594530185,0.009752883160544486,0.013827250402277027,0.0075761298276704366
14,6,0.014960442782899456,0.01250784998505604,0.0023893928859928843,0.0058664259707901225,0.02112032364098671,0.006352675057914535,0.007525144128204105
14,7,0.00960723429768529,0.008397961731736398,0.004828809576593813,0.005227152186763815,0.012962307003427279,0.01770384715153047,0.007657070873075319
14,8,0.01751245312067496,0.007069437170219433,0.01855909779718697,0.0018280120475503443,0.008079825871496091,0.009161574109839454,0.008535032987059064
14,9,0.018445956303337587,0.006508193282510311,0.018550202748443982,0.006302148768601913,0.004956752825284477,0.006912596186921944,0.007777790501184731
15,0,0.015447602704765456,0.0018687920535212345,0.002343615212267963,0.006428593381648796,0.010149438793721611,0.007896377845379218,0.007910414035416471
15,1,0.01783539617078169,0.005710066722337646,0.007893116510724774,0.004501292448324276,0.00718801494256803,0.00633525718634725,0.016351938035275192
15,2,0.039361405001964986,0.021489334504131888,0.008844049534724894,0.008590583228703666,0.010550069016124831,0.011779480817866061,0.014419140524875671
15,3,0.014679968901808255,0.0025326179101664544,0.011419917805851576,0.014761818608194354,0.007374870093098883,0.01259470819893769,0.00799911268871572
15,4,0.009396005309647,0.009074802977666363,0.007353269362262618,0.006487564892449779,0.01797525664623534,0.003451511442234256,0.007529155708609551
15,5,0.011442684406583624,0.00444297083110419,0.004889828485131048,0.004626338238790561,0.009371547630192902,0.014826851913295842,0.0076551143604282
15,6,0.016955880551610514,0.014599942020258147,0.0017864019603980018,0.005813434746888009,0.018882823235124656,0.006080647156021725,0.007028523413847458
15,7,0.007219475558039432,0.007404153932881374,0.006624610922947303,0.010844877437094311,0.013237895114774141,0.016076947013713202,0.007646921289095027
15,8,0.01646601030956201,0.009515532478412072,0.013914245422824949,0.009593689637435994,0.007329622663206491,0.006114400828408916,0.009767395947254726
15,9,0.01812692387718416,0.007574800297967735,0.019908440332545622,0.0071433129357150035,0.00482798826570869,0.006406608623095481,0.006916227096825622
16,0,0.017044705755844467,0.0018978714520243782,0.0024564722513027966,0.007016801473482331,0.0069836470672011266,0.00782759064977017,0.007539612167774157
16,1,0.017037670862552617,0.0046351419273151446,0.00972964056897404,0.005824747143408734,0.00868456942702831,0.006080939805565029,0.01708385404718153
16,2,0.04527920162003377,0.010801203804735643,0.0059902240460088275,0.01823859195780215,0.021063063378469006,0.020051527596558486,0.002124027571911236
16,3,0.014990215896839,0.002360125791818254,0.003689612979959913,0.019681769692880147,0.014290975734202722,0.005385919681008229,0.007604393168901066
16,4,0.011674496283095193,0.007372090705850038,0.0131371768817877,0.0054722214247711195,0.01376936348363765,0.006914219030310467,0.006574604146495238
16,5,0.011293132539188509,0.0053550834249158135,0.004376344441644216,0.005753543582787455,0.008823409870002463,0.015139241197388634,0.007920449807446911
16,6,0.022595720355448354,0.015604497341693856,0.0017833643649660122,0.006740323765144524,0.016743959690948048,0.0029261873902388753,0.00489634128166715
16,7,0.00921721494184596,0.004572001957939547,0.005061819825338484,0.03274885494667344,0.007965384016856467,0.014492745695004017,0.008787096973038876
16,8,0.012824938940832096,0.017390904243433897,0.016749871414989532,0.0036808637587427495,0.008702956329560613,0.01019118669660791,0.010088702087666037
16,9,0.017873493635666694,0.009920314927031217,0.02039668065779049,0.007720546661297155,0.00496367458056654,0.006375882423477757,0.005348980134474488
17,0,0.01731803983570018,0.0014880471214834634,0.0019545667802475775,0.008426298137045037,0.006524747015813242,0.007398085248489075,0.006495263720947886
17,1,0.015864387693568596,0.004461730462014167,0.008862493426839277,0.007557133976574327,0.009027372552731927,0.005859353307762784,0.019540915247675872
17,2,0.03358515871474193,0.01021533854709112,0.008092010183531222,0.01776052247809752,0.019469080780146843,0.014878250279937007,0.039747045829808494
17,3,0.01408534453116064,0.0021138598020245076,0.006459303660323753,0.021099970759077467,0.011286697140469447,0.004927191365329927,0.008717089733436436
17,4,0.011523997455226557,0.006474754019998776,0.013086212303718377,0.005134241396831291,0.01562191108383631,0.00478962355750817,0.007473828937091508
17,5,0.010468885824734986,0.0053898878458291215,0.0045105202353758625,0.006268494164486088,0.009425838758794967,0.014718215443499614,0.007710309879131849
17,6,0.027553932694550573,0.01633566702992601,0.0008914363026015079,0.010643153689944276,0.015684072933645165,0.002729584278384433,0.00533107255740126
17,7,0.010315950194978718,0.008641855606614665,0.00568199808047807,0.01918796992364336,0.008184189622329323,0.014716824628414,0.009334272012780923
17,8,0.015056084832628193,0.01440905552107469,0.020297697897269,0.002658663286656942,0.005429753416764125,0.007109327432695296,0.010230499506675463
17,9,0.01621283019935196,0.009443782714014082,0.025421313341736147,0.007261575825708382,0.0047328500023592545,0.005111345431837994,0.006858302902437033
18,0,0.015485366892371167,0.0014104062350029306,0.005564739065227762,0.006187573661524213,0.009843454618534694,0.007910533837588775,0.007083293741098901
18,1,0.01776163056384845,0.005348675703783892,0.005000429255173951,0.005017300232599612,0.008523754763178135,0.004515956479951762,0.018648944831468915
18,2,0.036002951356975114,0.019879124351406197,0.0101543725470653,0.009991978352986972,0.010107795166672684,0.009850492852349357,0.029547324809201334
18,3,0.015175922454096498,0.003159985767255767,0.010933676466617468,0.014158535495823387,0.008013024552574542,0.0075177991001277,0.008992754443221241
18,4,0.009003766241129455,0.006859773019507549,0.008721352321410946,0.00441037281709517,0.019050405564637954,0.003549720289848227,0.0066441674997321865
18,5,0.011838110430202133,0.004345793256386566,0.005175924149035766,0.004681118693384862,0.01024364904495906,0.013436177078407784,0.006530294712233086
18,6,0.014814386036512948,0.013557146254905022,0.0030674919193271187,0.006670235174511799,0.019860187457873244,0.00507386213624984,0.007440215081396907
18,7,0.011450231985395796,0.007574863059407284,0.0077546664451304675,0.005347478350261006,0.010695513781521108,0.015866069637995278,0.008213472405444103
18,8,0.018676147546430242,0.011570228095525024,0.009966214745304274,0.00406320925452616,0.005797723858942243,0.006123830399673147,0.009783400089697879
18,9,0.018402598795207028,0.00846548176254734,0.018625253525707552,0.00858091755765687,0.0069784916625466814,0.004566858888072991,0.006589968076466295
19,0,0.01487910596543855,0.0015536776658754779,0.0022540131950951774,0.007440545654683863,0.011291492290692873,0.00834543195501033,0.006715230453052237
19,1,0.017110099057984805,0.0056604571345984815,0.002850123365650019,0.005121661406450036,0.0086282851355988,0.005698124109134046,0.019821713719788213
19,2,0.028480129786972078,0.0169599747640745,0.01063308014144701,0.008983756060466426,0.008173585119818435,0.009960802744435377,0.04735243063672462
19,3,0.015744849441539435,0.0027590746307194804,0.00976523678507311,0.015630015577349235,0.006633087152939594,0.007873783119022006,0.00718573473307572
19,4,0.00812571373542294,0.008911027742231688,0.007375023536807046,0.005275554981931521,0.0189007329896987,0.004252929641362454,0.009029147225703279
19,5,0.011979367028259297,0.003938020530884832,0.0054363423710371344,0.004477771634071913,0.011407033928957673,0.013080149396895514,0.00685391256262857
19,6,0.01561078368926858,0.0141247098784146,0.002500938185459226,0.006983564291553693,0.018703123193965988,0.011321799906721487,0.007547052552447547
19,7,0.008760601472719216,0.008160257846020303,0.006636351939892896,0.006029801538989384,0.01522286348668174,0.015276679109609982,0.006224872374421982
19,8,0.019143985512044617,0.011100773547169394,0.00995112351787587,0.005430754017055405,0.003842423397111021,0.009305050090037147,0.007723355676994077
19,9,0.01815602955057209,0.007337367344483423,0.01700693446662235,0.008214639562129759,0.007370417277700445,0.011742560568509091,0.007561360316047681
20,0,0.012676784863631056,0.00264491909192586,0.023377516300482713,0.009051281746153328,0.008066052326721931,0.007113482709377389,0.006023311493041072
20,1,0.01800605733167436,0.004078767463131557,0.004940959519569107,0.005753645223443283,0.008454459762959615,0.00609360407734815,0.018075910162293894
20,2,0.04116774017538338,0.01852834675528805,0.010704482897781973,0.012015742770970847,0.010266002007688513,0.012249086837849145,0.003235574529425312
20,3,0.015105225994557239,0.0030394259729853356,0.01005582669095021,0.018151146381852036,0.007331628551175173,0.007049827128231935,0.007389628575608496
20,4,0.00818753559070782,0.009570132769400955,0.007486330467528853,0.005116563604612384,0.01918907586335707,0.004437969739439164,0.00787414767458672
20,5,0.011723091201642439,0.003996882071274444,0.006974924498507211,0.004869689155367142,0.011422225436857265,0.012914153529001713,0.006898035496712873
20,6,0.01699251350500621,0.013283540931263082,0.002365169707813094,0.006848786186105227,0.018879947969963243,0.01366055555243583,0.007820304740937364
20,7,0.008933010688270963,0.008947962079798135,0.005021460153592547,0.0026064693347096516,0.013564080204819428,0.017361204035806266,0.006702569050365504
20,8,0.01942282187050987,0.012656198961095646,0.010419468539230148,0.004137599989475135,0.004982655780403524,0.007449807975856639,0.008047969332032622
20,9,0.016107591897194986,0.010721151883402578,0.01481897101248424,0.007936778684432788,0.00623341768083601,0.02879172681598776,0.006285455853737895
21,0,0.015441178181192965,0.0015907724007057727,0.0022640699677848983,0.007480260141028913,0.009618715224594556,0.008154978387792583,0.00765383639419105
21,1,0.01711953620193147,0.005290300270726606,0.00453209306450127,0.004638164683831032,0.008707715694617,0.008669049024628662,0.017030212529500842
21,2,0.03746383939771681,0.021529842027765204,0.01052306969895725,0.010462020823357057,0.010891046976999295,0.010633929810000156,0.003260392180558357
21,3,0.015110641288910097,0.003928569072707634,0.010349731440536237,0.017586124779952965,0.007490170464536615,0.007409921061698608,0.008817334894474943
21,4,0.00858473316517893,0.009604089954859367,0.0054076031630576685,0.00934186654115608,0.018147434274481518,0.004863463474447263,0.009196328267412875
